property_type,tenure,built_year,num_beds,num_baths,size_sqft,lat,lng,price
0,0,1992.0,3.0,2.0,990,1.41090365,103.9013029230459,682500.0
0,0,1992.0,4.0,2.0,1517,1.3812323,103.75660538310834,766500.0
2,2,1977.0,5.0,3.0,4000,1.35023625,103.99750965751522,12600000.0
2,2,2005.0,4.0,3.0,2078,1.30397875,103.82269161887947,6667500.0
0,0,1998.0,2.0,2.0,635,1.34571175,103.7117541244432,345400.0
2,2,2015.0,2.0,1.0,689,1.3255434,103.85324722870422,1260000.0
0,0,1992.0,3.0,2.0,1027,1.35115945,103.8737480055881,682500.0
0,0,1998.0,3.0,2.0,1173,1.34525985,103.70683782001284,577500.0
2,1,1985.0,5.0,6.0,11560,1.3376913,103.7860849,15624000.0
2,0,2023.0,3.0,2.0,1120,1.304855,103.77377633404797,2289000.0
2,1,2024.0,3.0,2.0,936,1.3306509,103.7670572,1985600.0
0,0,1992.0,3.0,2.0,1237,1.38592995,103.90025756484556,735000.0
0,0,1992.0,4.0,2.0,1313,1.3821387,103.7472487536943,640500.0
2,2,2025.0,2.0,1.0,614,1.310429,103.80282102340084,1790700.0
2,0,2025.0,1.0,1.0,495,1.28617715,103.83955002171584,1247400.0
0,0,1988.0,4.0,2.0,1399,1.4517214,103.81619039711931,630000.0
2,0,2024.0,4.0,4.0,1464,1.29841635,103.85717773862802,3937500.0
2,2,2014.0,1.0,1.0,689,1.32716875,103.84194460410724,1365000.0
2,0,2026.0,4.0,3.0,1378,1.31064045,103.85214926006608,2884400.0
1,0,2017.0,5.0,4.0,1528,1.43200585,103.80079993797892,1974000.0
1,0,1998.0,3.0,2.0,969,1.3603218,103.7304824,1050000.0
2,1,2010.0,5.0,4.0,4600,1.3602446499999998,103.86511076372146,7875000.0
0,0,1995.0,2.0,1.0,635,1.2858773,103.8166034,372800.0
2,0,2023.0,3.0,3.0,1055,1.3124025,103.84117158557598,2548400.0
2,0,2022.0,4.0,3.0,1109,1.3271094,103.7964042,2473800.0
0,0,1992.0,3.0,2.0,1291,1.40165785,103.91184046246978,766500.0
1,2,2000.0,5.0,6.0,3800,1.3847435,103.8609882,4725000.0
2,2,2022.0,2.0,2.0,732,1.31000285,103.83069647452832,2358300.0
0,0,1980.0,2.0,2.0,882,1.36989185,103.85943216489414,609900.0
1,2,2007.0,6.0,4.0,3000,1.3469916,103.7883129,7350000.0
1,2,2006.0,4.0,3.0,2690,1.3514839,103.87445846812224,3129000.0
1,1,2010.0,4.0,5.0,3900,1.3602446499999998,103.86511076372146,6393300.0
1,2,1997.0,5.0,7.0,5700,1.31168995,103.7967188272167,8505000.0
0,0,1985.0,3.0,2.0,1474,1.35134015,103.96199358028048,701400.0
0,0,1992.0,3.0,2.0,1001,1.40115325,103.89333175025529,570200.0
0,0,1988.0,3.0,2.0,1205,1.4271284,103.840722,543900.0
2,0,2026.0,4.0,4.0,1528,1.3859375,103.8344656879244,3529700.0
2,2,2025.0,2.0,2.0,657,1.310429,103.80282102340084,1911300.0
0,0,1995.0,3.0,2.0,1076,1.2859684,103.8301033,932400.0
2,0,2023.0,4.0,4.0,1432,1.28301625,103.83988698554164,3276000.0
2,2,2022.0,2.0,1.0,678,1.3443339,103.8786904,1682100.0
2,2,2024.0,5.0,3.0,2325,1.3005809,103.89939364290174,6129900.0
2,0,2023.0,2.0,1.0,635,1.36679605,103.8865753660334,1354500.0
0,0,1998.0,3.0,2.0,979,1.34543435,103.7035407422218,522900.0
0,0,1985.0,3.0,3.0,1614,1.37198995,103.9580894872136,964800.0
2,2,2023.0,2.0,2.0,689,1.2937092,103.8226002,1974000.0
0,0,1985.0,4.0,2.0,1109,1.3688903,103.95526255104566,576400.0
2,2,2024.0,2.0,2.0,689,1.2963944,103.89101386970906,1879500.0
0,0,1980.0,3.0,2.0,1206,1.3728741,103.8517426,890400.0
0,0,1995.0,1.0,1.0,1259,1.28370355,103.83368841393828,1575000.0
1,0,2015.0,3.0,2.0,1377,1.40222845,103.89740719801632,1995000.0
2,0,2024.0,3.0,2.0,904,1.29841635,103.85717773862802,2516800.0
2,2,2025.0,2.0,2.0,764,1.31730585,103.83260746060152,2625000.0
2,0,2026.0,2.0,2.0,732,1.3404645,103.88373309629344,1218000.0
2,2,2024.0,2.0,2.0,689,1.3393381,103.7638932,1702000.0
0,0,1985.0,3.0,2.0,1313,1.35491165,103.96189038479493,729800.0
0,0,1980.0,3.0,2.0,1292,1.3560851,103.84347035831968,1323000.0
0,0,2011.0,3.0,2.0,968,1.27390185,103.8403063,901800.0
2,2,2014.0,6.0,6.0,7015,1.3171727,103.922284,8998500.0
0,0,1988.0,3.0,2.0,1216,1.4446778,103.8311689,750800.0
1,0,2014.0,3.0,2.0,915,1.37629965,103.95984432488284,1037400.0
0,0,2000.0,3.0,2.0,1021,1.3348973,103.9150075010044,588000.0
1,2,2025.0,6.0,6.0,6353,1.30062,103.892783,9825900.0
0,0,1992.0,3.0,2.0,1313,1.39055585,103.89892097462496,670800.0
2,2,2023.0,2.0,2.0,732,1.3120762,103.8040548,2071600.0
2,2,2024.0,4.0,6.0,2906,1.30364895,103.82569707868404,14070000.0
1,0,1999.0,4.0,5.0,2379,1.3324,103.9485953,2047500.0
2,0,2025.0,1.0,1.0,484,1.3116278,103.79388546155636,1260000.0
0,0,1992.0,3.0,2.0,1421,1.3484159,103.74601470220308,723200.0
0,0,2000.0,2.0,2.0,882,1.3293913000000002,103.9210537498026,438900.0
2,0,2027.0,4.0,4.0,1302,1.3252767,103.9326308,3007600.0
2,2,2011.0,1.0,1.0,549,1.3129422000000002,103.84155234754564,1523200.0
1,0,2027.0,3.0,2.0,969,1.4340784,103.8444119,1197000.0
1,2,2025.0,4.0,4.0,4717,1.30062,103.892783,8059800.0
2,2,2022.0,2.0,3.0,1292,1.3095826,103.800775,4115800.0
0,0,2004.0,4.0,2.0,1044,1.44310425,103.77337535673976,441000.0
2,0,2023.0,3.0,2.0,1173,1.3027702,103.8694351,3326400.0
2,0,2026.0,4.0,4.0,1302,1.44002835,103.82774103667388,1957200.0
2,2,2025.0,2.0,2.0,753,1.31730585,103.83260746060152,2875800.0
0,0,1985.0,3.0,2.0,1313,1.3716565,103.9556941,624800.0
2,0,2026.0,2.0,1.0,732,1.3404645,103.88373309629344,1424800.0
1,2,1979.0,5.0,5.0,4732,1.3292661,103.81093081688778,8379000.0
0,0,2017.0,3.0,2.0,1001,1.3086386499999998,103.78421974813246,1029000.0
1,0,2013.0,4.0,4.0,3200,1.3874898,103.8570817,3663300.0
2,0,2017.0,3.0,2.0,1518,1.277361,103.84933771170438,3767400.0
1,2,2002.0,5.0,6.0,3005,1.3628569,103.97217741699596,3885000.0
2,0,2026.0,1.0,2.0,829,1.2915415,103.84517442690934,2373000.0
0,0,2004.0,3.0,2.0,1313,1.43367935,103.7821600954806,609000.0
0,0,1981.0,2.0,2.0,731,1.33745435,103.84324614316505,630000.0
2,0,2018.0,1.0,1.0,689,1.3745655499999998,103.90339457083743,869400.0
0,0,1988.0,3.0,2.0,1001,1.41561395,103.84242423067354,577500.0
2,0,2026.0,3.0,2.0,893,1.29142015,103.84426811480154,2966200.0
0,0,1980.0,2.0,2.0,721,1.37140415,103.85596073221782,386400.0
2,2,2024.0,4.0,2.0,1302,1.3005809,103.89939364290174,3423000.0
1,2,1979.0,6.0,6.0,5800,1.3292661,103.81093081688778,10689000.0
0,0,2000.0,3.0,2.0,1302,1.33105705,103.91524226298516,714000.0
0,0,2004.0,3.0,2.0,1076,1.4461163,103.7989883,483000.0
0,0,2000.0,2.0,2.0,721,1.32871375,103.93650958797274,417900.0
0,0,1988.0,3.0,2.0,979,1.4180703,103.8387971,522900.0
2,2,2025.0,2.0,2.0,797,1.2937442,103.8466319,1890000.0
1,1,2010.0,5.0,6.0,5500,1.3602446499999998,103.86511076372146,7224000.0
0,0,2017.0,2.0,2.0,721,1.32937645,103.88806363366714,682500.0
1,0,2017.0,3.0,2.0,948,1.4170170999999998,103.84503465472268,1365000.0
2,2,2024.0,2.0,1.0,635,1.3260123,103.8500626,1515200.0
0,0,1992.0,3.0,2.0,968,1.38186965,103.89444696418022,756000.0
0,0,1992.0,3.0,2.0,1087,1.38703215,103.9009867587487,575400.0
1,2,2009.0,5.0,5.0,4664,1.3984410500000002,103.82216494435492,5145000.0
0,0,1996.0,3.0,2.0,1323,1.32476135,103.9021193492959,682500.0
0,0,1992.0,3.0,2.0,1000,1.4034122,103.89868316256096,627900.0
2,2,2023.0,2.0,1.0,667,1.3123637,103.80327091227252,1793400.0
0,0,1988.0,3.0,2.0,1162,1.43052565,103.84037735,522900.0
2,2,2023.0,3.0,2.0,958,1.3123637,103.80327091227252,2752000.0
1,2,1998.0,4.0,4.0,3500,1.38742125,103.8389107134927,5880000.0
0,0,2000.0,3.0,2.0,1593,1.33634465,103.92628780580364,995400.0
1,1,1975.0,5.0,4.0,3500,1.3242171,103.800479,9450000.0
0,0,1998.0,3.0,2.0,1195,1.3545847,103.7022499,564900.0
0,0,1992.0,3.0,2.0,1302,1.3872543,103.7597827,924000.0
2,0,2026.0,3.0,2.0,958,1.44002835,103.82774103667388,1496200.0
2,2,2025.0,2.0,2.0,776,1.2937442,103.8466319,2077300.0
2,2,1992.0,4.0,4.0,2950,1.2842353000000002,103.8514848001715,26776000.0
1,0,2017.0,3.0,3.0,1001,1.4011046500000002,103.9164636157126,1186500.0
2,0,2023.0,3.0,3.0,1005,1.3124025,103.84117158557598,2887500.0
2,0,2025.0,2.0,2.0,764,1.28617715,103.83955002171584,1764800.0
2,0,2014.0,2.0,2.0,883,1.38702485,103.86962346377868,1186500.0
1,0,2013.0,2.0,2.0,829,1.3813785,103.89119243071497,1207500.0
2,2,2022.0,3.0,2.0,915,1.3443339,103.8786904,2226000.0
2,0,2023.0,2.0,2.0,678,1.36679605,103.8865753660334,1417500.0
0,0,1992.0,3.0,2.0,1119,1.3877522,103.7694179,491400.0
2,2,2017.0,2.0,1.0,775,14.4848138,121.0232316,1772400.0
2,2,2023.0,4.0,3.0,1496,1.3123637,103.80327091227252,4623200.0
0,0,1981.0,3.0,2.0,700,1.3369604,103.8594894,349600.0
2,0,2017.0,3.0,2.0,5000,1.3155799,103.7928289,105000000.0
1,2,1980.0,5.0,5.0,5500,1.3742037,103.8281398,6174000.0
2,0,2001.0,3.0,3.0,1184,1.4405686000000002,103.83071695892838,1344000.0
2,0,2012.0,2.0,2.0,840,1.3362446,103.86977616841138,1499400.0
1,2,2013.0,5.0,6.0,4925,1.3307918,103.7577266,6016500.0
1,2,2013.0,6.0,6.0,4925,1.3307918,103.7577266,6016500.0
1,2,1970.0,4.0,3.0,2000,1.3058007,103.8351462,6090000.0
1,0,2027.0,4.0,3.0,1313,1.4349279,103.8452818,1723000.0
1,2,2006.0,4.0,2.0,2000,1.33198165,103.87447457471669,3864000.0
1,2,1996.0,4.0,5.0,3200,1.2837717,103.8302996,4935000.0
2,2,2025.0,4.0,5.0,2056,1.3101838,103.8359137,8064000.0
0,0,1978.0,2.0,2.0,646,1.3199674,103.76574775613032,598500.0
0,0,1992.0,3.0,2.0,1323,1.38006135,103.73565884048256,577500.0
2,0,2021.0,1.0,1.0,592,1.30729585,103.92708176683354,1457400.0
2,1,2024.0,3.0,2.0,1109,1.3306509,103.7670572,2429700.0
2,0,2022.0,2.0,2.0,936,1.30358825,103.82516875239632,3510200.0
0,0,1980.0,2.0,2.0,731,1.3855158,103.8432669,388500.0
1,0,2016.0,3.0,2.0,904,1.38844105,103.8720501136976,1289400.0
1,0,2027.0,3.0,2.0,883,1.4349279,103.8452818,945000.0
0,0,1992.0,3.0,2.0,1001,1.4048129500000002,103.9142489232469,556500.0
1,2,2025.0,4.0,4.0,4717,1.30062,103.892783,8059800.0
0,0,2017.0,2.0,1.0,645,1.3265711,103.8882676,362200.0
1,0,2016.0,4.0,4.0,3649,1.29856205,103.76456033459422,4989500.0
2,2,2026.0,3.0,2.0,1087,1.3154751,103.8411131,3150000.0
2,2,2012.0,2.0,2.0,1130,1.2922908,103.83812016977666,3570000.0
1,1,2010.0,6.0,6.0,5428,1.3602446499999998,103.86511076372146,6142500.0
1,0,2015.0,3.0,3.0,1087,1.40222845,103.89740719801632,1386000.0
2,0,2008.0,1.0,1.0,678,1.28099045,103.85274051881804,1333500.0
2,0,2026.0,2.0,1.0,732,1.2739587,103.84363531310518,1890000.0
2,0,2023.0,1.0,1.0,527,1.36679605,103.8865753660334,1049000.0
1,2,1980.0,5.0,5.0,4900,1.3714661,103.8287593,5859000.0
0,0,1992.0,3.0,2.0,969,1.3931066,103.8963174,602600.0
1,2,2019.0,6.0,7.0,6605,1.46158175,103.83949906633782,3864000.0
0,0,1992.0,3.0,2.0,1528,1.389801,103.7430688,680400.0
1,1,2025.0,4.0,3.0,1355,1.3130456,103.8997643,1575000.0
0,0,1995.0,2.0,2.0,645,1.30467435,103.80042799560482,336000.0
2,2,2026.0,2.0,2.0,969,1.2887652,103.8488122,2278500.0
2,2,2019.0,1.0,1.0,517,1.30732865,103.86702985378533,1533000.0
1,2,2025.0,6.0,1.0,6376,1.30062,103.892783,9834300.0
2,0,2025.0,2.0,1.0,657,1.377286,103.7568632,827400.0
1,2,1983.0,5.0,7.0,7700,1.2809705999999998,103.84689714882104,9135000.0
2,2,2022.0,3.0,3.0,1292,1.3157947,103.8320962933791,3885000.0
2,0,2011.0,3.0,4.0,2164,1.23962095,103.83771301051394,4667200.0
0,0,1980.0,3.0,2.0,1184,1.3719551499999998,103.85093236210528,1029000.0
0,0,2004.0,3.0,2.0,991,1.4465461,103.8039156707016,551200.0
2,0,2026.0,4.0,3.0,1389,1.31113475,103.85239421292472,2982000.0
0,0,1988.0,4.0,2.0,1572,1.429503,103.84716897258936,861000.0
2,2,2023.0,3.0,2.0,1012,1.32970335,103.90568292831622,2111600.0
1,2,2025.0,6.0,6.0,6338,1.30062,103.892783,9875200.0
0,0,2004.0,3.0,2.0,1097,1.4374187,103.7974567,521800.0
1,2,1987.0,6.0,6.0,2800,1.3825375,103.7738488647038,5649000.0
2,2,2024.0,2.0,2.0,689,1.2963944,103.89101386970906,2035300.0
1,1,2013.0,5.0,6.0,5300,1.3870489,103.872999,5775000.0
2,2,2022.0,3.0,3.0,1249,1.3157947,103.8320962933791,3675000.0
0,0,1992.0,2.0,2.0,786,1.36411015,103.7462920119,386400.0
2,2,2013.0,1.0,1.0,517,1.3211948,103.9575288940116,934500.0
2,0,1996.0,2.0,2.0,1012,1.2979487,103.82729648118068,1989800.0
2,2,2024.0,2.0,1.0,678,1.3005809,103.89939364290174,1878400.0
2,0,2015.0,4.0,5.0,5317,1.3654375,103.8296749,5040000.0
2,0,2023.0,2.0,1.0,700,1.28301625,103.83988698554164,2100000.0
1,0,2016.0,4.0,2.0,1313,1.3596434,103.94125902541528,1974000.0
2,0,2015.0,4.0,4.0,1658,1.3654375,103.8296749,2572500.0
0,0,1998.0,3.0,2.0,1292,1.3363894,103.74306676509698,840000.0
1,1,2010.0,5.0,6.0,5500,1.3602446499999998,103.86511076372146,6825000.0
2,0,2011.0,3.0,2.0,1281,1.2667184,103.811492599035,2520000.0
2,0,2025.0,4.0,5.0,3454,1.3116278,103.79388546155636,12810000.0
2,2,2024.0,1.0,1.0,495,1.3393381,103.7638932,1094100.0
0,0,1985.0,3.0,2.0,1152,1.35416435,103.96187013002223,575400.0
0,0,2004.0,3.0,2.0,990,1.4332343,103.8015285,630000.0
2,0,2026.0,3.0,2.0,987,1.3859375,103.8344656879244,1911000.0
2,0,2023.0,4.0,4.0,1464,1.3171376,103.75970123067364,2929500.0
2,0,2020.0,2.0,2.0,872,1.4282091,103.8366501,1575000.0
2,2,2023.0,3.0,2.0,958,1.3123637,103.80327091227252,2952600.0
2,0,2023.0,3.0,3.0,1184,1.28301625,103.83988698554164,3000900.0
2,2,2023.0,2.0,2.0,807,1.2937092,103.8226002,2356200.0
1,0,2014.0,5.0,4.0,3734,1.32850995,103.7892708419275,4179000.0
2,2,2016.0,1.0,2.0,1119,1.3157213,103.84160862206242,2331000.0
2,2,2023.0,3.0,2.0,1238,14.4848138,121.0232316,2608200.0
2,0,2025.0,3.0,2.0,1076,1.28617715,103.83955002171584,2554500.0
2,2,2022.0,3.0,3.0,1249,1.31466445,103.83108413127206,4024600.0
2,2,2024.0,4.0,4.0,2905,1.30364895,103.82569707868404,14167600.0
2,1,1985.0,7.0,8.0,11563,1.3376913,103.7860849,15624000.0
0,0,2006.0,2.0,1.0,710,1.27936165,103.81793417556555,399000.0
2,2,2023.0,1.0,1.0,581,1.3123637,103.80327091227252,1533000.0
0,0,2004.0,3.0,2.0,1216,1.4453752,103.80542022655264,672000.0
2,0,2024.0,3.0,2.0,850,1.3691925,103.869834,1575000.0
2,2,2025.0,4.0,4.0,2056,1.29410615,103.83673469533848,6300000.0
2,0,2023.0,3.0,3.0,1098,1.28715825,103.79213778715592,1665300.0
0,0,2010.0,3.0,2.0,1001,1.39160995,103.88052844816504,630000.0
2,2,2022.0,2.0,1.0,678,1.31466445,103.83108413127206,2000200.0
0,0,1980.0,3.0,2.0,904,1.34616955,103.85495303607496,682500.0
0,0,1992.0,1.0,1.0,506,1.40157255,103.89206709957668,346500.0
0,0,1982.0,3.0,1.0,731,1.3042227,103.86534464995331,420000.0
2,0,2024.0,1.0,1.0,506,1.3533168,103.7896255,1197000.0
2,0,2024.0,3.0,3.0,1216,1.3533168,103.7896255,2551500.0
2,0,2024.0,1.0,1.0,581,1.3707342,103.759633,892500.0
2,2,1990.0,5.0,5.0,20000,1.3114581,103.8252211,58590000.0
0,0,2017.0,3.0,2.0,1001,1.3086386499999998,103.78421974813246,1236900.0
0,0,1981.0,3.0,2.0,1087,1.3336705,103.84564568462469,932400.0
0,0,1992.0,3.0,2.0,1216,1.399258,103.88873808620733,806400.0
2,2,2023.0,3.0,2.0,904,1.2953595,103.83860970073243,2310000.0
2,2,2025.0,2.0,1.0,570,1.310429,103.80282102340084,1722900.0
1,1,2007.0,5.0,5.0,5721,1.3644465,103.8825992,6909000.0
0,0,1980.0,3.0,2.0,1453,1.3685800499999998,103.83158468454434,997500.0
0,0,1998.0,4.0,2.0,1345,1.3439149499999998,103.70159103585402,740200.0
2,2,2025.0,4.0,4.0,1313,1.309875,103.9119259,2664900.0
0,0,1988.0,3.0,2.0,1270,1.448953,103.813928324293,596400.0
0,0,1992.0,4.0,2.0,1324,1.3727613,103.894626048533,840000.0
0,0,2004.0,4.0,2.0,1580,1.4394424,103.7839848,892500.0
0,0,1996.0,5.0,2.0,1400,1.323632,103.9116591440186,1044800.0
1,2,2009.0,6.0,5.0,8900,1.3342095,103.8065763,11529000.0
2,0,2011.0,4.0,6.0,4133,1.23962095,103.83771301051394,9745500.0
1,2,2025.0,6.0,7.0,6381,1.30062,103.892783,9523500.0
2,2,2022.0,2.0,1.0,635,1.3443339,103.8786904,1545600.0
0,0,1981.0,2.0,2.0,731,1.3380472,103.8512063,367500.0
2,0,2024.0,2.0,2.0,721,1.3711071,103.90006004104973,1155000.0
2,0,2014.0,1.0,1.0,571,1.29932595,103.83319668704708,1708400.0
0,0,1992.0,4.0,3.0,1593,1.3519289,103.74714012483932,837900.0
0,0,1998.0,3.0,2.0,1001,1.3307136000000002,103.72228434533852,585900.0
2,2,2023.0,3.0,2.0,927,1.2982562,103.88623159951769,2401400.0
2,0,2026.0,4.0,3.0,1302,1.44002835,103.82774103667388,1987600.0
0,0,1985.0,4.0,2.0,1321,1.36162525,103.95665465356949,666800.0
0,0,2000.0,2.0,2.0,721,1.3362955,103.92124589531625,593200.0
0,0,1992.0,3.0,2.0,1550,1.34398395,103.76067525874764,942900.0
2,0,2026.0,2.0,2.0,829,1.29142015,103.84426811480154,2331000.0
2,2,2010.0,4.0,4.0,4219,1.32456165,103.84846077120685,5355000.0
1,0,1997.0,6.0,5.0,8364,1.313826,103.7569264,3990000.0
1,0,2017.0,5.0,5.0,3855,1.32344785,103.94498453481926,4819500.0
2,0,2026.0,2.0,2.0,829,1.29142015,103.84426811480154,2337300.0
0,0,1992.0,2.0,2.0,1000,1.39005585,103.90752842913288,575400.0
2,2,2022.0,2.0,1.0,635,1.3165593,103.8298930092109,1806000.0
0,0,1995.0,3.0,2.0,904,1.2874552,103.8104805,546000.0
0,0,1985.0,3.0,2.0,1335,1.36478815,103.95928783495252,655100.0
2,0,2026.0,5.0,5.0,1679,1.3113226999999998,103.85247580094573,3378900.0
2,2,2022.0,3.0,2.0,915,1.3443339,103.8786904,2226000.0
2,0,2026.0,2.0,2.0,829,1.2915415,103.84517442690934,2420200.0
1,0,2023.0,5.0,5.0,1722,1.39734855,103.89235330638869,2110500.0
1,1,2010.0,7.0,6.0,6200,1.3602446499999998,103.86511076372146,8190000.0
2,2,2023.0,4.0,3.0,1496,1.3123637,103.80327091227252,4711400.0
2,0,2015.0,1.0,1.0,365,1.27461455,103.84472174156134,924000.0
2,2,2015.0,1.0,1.0,441,1.3144604,103.8541177,766500.0
2,0,2023.0,2.0,2.0,775,1.35258045,103.83922542690792,1574000.0
2,2,2024.0,3.0,2.0,1432,1.30364895,103.82569707868404,6161400.0
1,1,2008.0,5.0,5.0,5866,1.3726929499999998,103.7699175716839,7080000.0
2,2,2019.0,1.0,1.0,517,1.30732865,103.86702985378533,1667400.0
0,0,2004.0,3.0,2.0,1313,1.43149315,103.77890112630892,617400.0
1,2,2011.0,4.0,4.0,4660,1.3219091,103.7912914,4725000.0
2,0,2023.0,5.0,5.0,1819,1.3124025,103.84117158557598,4284000.0
0,0,1998.0,3.0,2.0,1184,1.3358495,103.69486230764984,607700.0
1,0,2023.0,3.0,2.0,818,1.4472921,103.82838332163992,976500.0
2,0,2023.0,2.0,1.0,689,1.30010805,103.84667445597408,1862700.0
2,2,2014.0,2.0,2.0,861,1.31839005,103.92262250397371,1615800.0
0,0,1978.0,3.0,2.0,861,1.3199674,103.76574775613032,819000.0
2,2,2022.0,2.0,1.0,592,1.3165593,103.8298930092109,1822800.0
2,2,2022.0,4.0,5.0,1572,1.31466445,103.83108413127206,4714500.0
0,0,1992.0,2.0,2.0,968,1.40669035,103.91140464087464,661500.0
2,0,2026.0,2.0,2.0,732,1.3859375,103.8344656879244,1530900.0
1,2,1991.0,10.0,10.0,14500,1.3396415,103.9539229,9849000.0
0,0,1992.0,3.0,2.0,1000,1.4059769000000002,103.89599381679731,567000.0
0,0,2004.0,4.0,3.0,1517,1.43652515,103.80232658400462,756000.0
1,0,2027.0,4.0,3.0,1313,1.4349279,103.8452818,1688400.0
2,2,2025.0,2.0,2.0,700,1.310429,103.80282102340084,1902600.0
0,0,1998.0,4.0,2.0,1539,1.34895415,103.6967189268883,869400.0
2,2,2023.0,4.0,3.0,1496,1.3123637,103.80327091227252,4620000.0
2,2,2024.0,2.0,2.0,721,1.3393381,103.7638932,1746200.0
1,1,1977.0,4.0,5.0,5990,1.3804543,103.9458545,6510000.0
0,2,1990.0,5.0,4.0,4000,1.3292661,103.81093081688778,27300000.0
2,2,2016.0,2.0,2.0,506,1.3393381,103.7638932,1143300.0
0,0,1992.0,2.0,2.0,872,1.35340035,103.88627080646336,420000.0
0,0,1981.0,3.0,2.0,1259,1.338714,103.85920481944444,651000.0
2,0,2024.0,4.0,2.0,1249,1.3533168,103.7896255,2625000.0
0,0,2000.0,2.0,2.0,732,1.3308022,103.92563099195786,428400.0
2,2,2022.0,2.0,2.0,1292,1.3095826,103.800775,4243000.0
1,2,1994.0,4.0,3.0,5000,1.3386048,103.95578,6090000.0
2,0,2004.0,4.0,3.0,1690,1.3150604499999998,103.84182187626467,3465000.0
2,0,2026.0,3.0,2.0,861,1.327839,103.94564371237811,1659000.0
0,0,2017.0,2.0,2.0,731,1.3100457,103.7844896017217,732900.0
0,0,1998.0,3.0,2.0,1496,1.33935185,103.72340626491008,892500.0
0,0,1992.0,3.0,2.0,1582,1.3725968000000002,103.87562460126242,974400.0
0,0,2000.0,2.0,2.0,720,1.3324455,103.91674825494717,388500.0
0,0,1988.0,1.0,1.0,506,1.4194215,103.8421411908078,357000.0
2,2,2009.0,5.0,5.0,10096,1.3040518,103.8235428,61484600.0
1,0,2027.0,3.0,2.0,969,1.4349279,103.8452818,1155000.0
2,0,2024.0,2.0,1.0,635,1.29773195,103.8559134735316,1837500.0
1,2,1963.0,3.0,2.0,2100,1.3440924,103.8828008,3360000.0
0,0,1992.0,3.0,2.0,1001,1.4022893,103.8920392,618300.0
0,0,1992.0,3.0,2.0,990,1.4110086,103.9003954,627900.0
0,0,1998.0,3.0,2.0,990,1.33595645,103.70086651517354,564900.0
0,0,1998.0,2.0,2.0,947,1.3492935,103.7193399,525000.0
2,2,2023.0,2.0,2.0,797,1.3123637,103.80327091227252,2254400.0
2,2,2024.0,3.0,3.0,1399,1.2963944,103.89101386970906,3675000.0
2,0,2024.0,3.0,2.0,1152,1.4417104,103.82765897017129,1583400.0
0,0,1998.0,3.0,2.0,1023,1.3451012,103.70575805469431,546000.0
2,0,2023.0,3.0,2.0,1152,1.28301625,103.83988698554164,2782500.0
2,0,2024.0,4.0,4.0,1668,1.29988105,103.88811428633838,3814600.0
1,2,1992.0,4.0,3.0,2700,1.3877756,103.8395976,5460000.0
2,2,2025.0,3.0,3.0,1055,1.310429,103.80282102340084,3018600.0
2,2,2024.0,2.0,2.0,1432,1.30364895,103.82569707868404,6606600.0
2,0,2023.0,3.0,2.0,969,1.28715825,103.79213778715592,1846700.0
1,0,2017.0,4.0,2.0,1152,1.43200585,103.80079993797892,1417500.0
2,2,2023.0,3.0,2.0,840,1.3120762,103.8040548,2375100.0
2,0,2017.0,2.0,2.0,700,1.4351629,103.8431004,966000.0
2,0,2024.0,2.0,1.0,829,1.3066074,103.8211778120049,3080700.0
2,0,2026.0,2.0,2.0,732,1.3859375,103.8344656879244,1541400.0
2,2,2014.0,3.0,3.0,1765,1.31123915,103.82815366202816,5544000.0
0,0,1985.0,3.0,2.0,1119,1.3433028,103.95585492687528,606900.0
0,0,1980.0,2.0,2.0,721,1.3495664500000002,103.83918743465613,525000.0
0,0,1992.0,3.0,2.0,1205,1.3984349,103.907281,551200.0
1,1,2010.0,4.0,5.0,4327,1.3602446499999998,103.86511076372146,6594000.0
0,0,1992.0,3.0,2.0,1140,1.37802295,103.7506889837553,501900.0
0,0,1992.0,3.0,2.0,1195,1.4048815,103.89840070153384,722400.0
0,0,1998.0,3.0,2.0,990,1.32217075,103.73776996617468,504000.0
2,0,2023.0,3.0,3.0,1184,1.28301625,103.83988698554164,3009300.0
0,0,2006.0,3.0,2.0,1065,1.2777451,103.82164643413644,682500.0
2,2,2011.0,2.0,2.0,872,1.3129422000000002,103.84155234754564,2310000.0
1,0,2004.0,6.0,5.0,3305,1.3757523,103.83310874967104,3024000.0
2,2,2019.0,2.0,2.0,635,1.32204335,103.8109697705242,1890000.0
2,0,2024.0,2.0,1.0,743,1.29773195,103.8559134735316,2039100.0
0,0,1996.0,3.0,2.0,1427,1.31692075,103.88819150932102,764400.0
2,0,2023.0,3.0,3.0,1055,1.3124025,103.84117158557598,2415000.0
0,0,1996.0,2.0,2.0,753,1.313047,103.86982730523069,787500.0
2,0,2008.0,1.0,1.0,689,1.28099045,103.85274051881804,2016000.0
2,0,2023.0,3.0,2.0,936,1.3830328,103.89206521050926,1772400.0
2,2,2022.0,2.0,2.0,710,1.3013638,103.90131,2116800.0
0,0,1988.0,3.0,2.0,904,1.4180438,103.8405602,441000.0
0,0,2004.0,3.0,2.0,1001,1.43011055,103.7970965675971,577500.0
2,1,1977.0,5.0,8.0,7535,1.3862854,103.9376076,9030000.0
0,0,1996.0,3.0,2.0,968,1.3281733,103.90349645382535,503800.0
0,0,1992.0,3.0,2.0,1184,1.3870525,103.7722878,524000.0
